matrix, threads, schedules type, chunk size, time (ms)
../data/twotone.mtx, 1, seq, NULL, 1.442909
../data/twotone.mtx, 1, seq, NULL, 1.388073
../data/twotone.mtx, 1, seq, NULL, 1.332045
../data/twotone.mtx, 1, seq, NULL, 1.308918
../data/twotone.mtx, 1, seq, NULL, 1.311064
../data/twotone.mtx, 1, seq, NULL, 1.313210
../data/twotone.mtx, 1, seq, NULL, 1.327991
../data/twotone.mtx, 1, seq, NULL, 1.305103
../data/twotone.mtx, 1, seq, NULL, 1.297951
../data/twotone.mtx, 1, seq, NULL, 1.298904
../data/twotone.mtx, 2, static, 100, 1.013994
../data/twotone.mtx, 2, static, 100, 0.762939
../data/twotone.mtx, 2, static, 100, 0.706911
../data/twotone.mtx, 2, static, 100, 0.708103
../data/twotone.mtx, 2, static, 100, 0.709057
../data/twotone.mtx, 2, static, 100, 0.706911
../data/twotone.mtx, 2, static, 100, 0.701904
../data/twotone.mtx, 2, static, 100, 0.701904
../data/twotone.mtx, 2, static, 100, 0.708103
../data/twotone.mtx, 2, static, 100, 0.708103
../data/twotone.mtx, 2, static, 1000, 0.926018
../data/twotone.mtx, 2, static, 1000, 0.718117
../data/twotone.mtx, 2, static, 1000, 0.667810
../data/twotone.mtx, 2, static, 1000, 0.676870
../data/twotone.mtx, 2, static, 1000, 0.668049
../data/twotone.mtx, 2, static, 1000, 0.660181
../data/twotone.mtx, 2, static, 1000, 0.666857
../data/twotone.mtx, 2, static, 1000, 0.663996
../data/twotone.mtx, 2, static, 1000, 0.659943
../data/twotone.mtx, 2, static, 1000, 0.665188
../data/twotone.mtx, 2, static, 10000, 0.895023
../data/twotone.mtx, 2, static, 10000, 0.704050
../data/twotone.mtx, 2, static, 10000, 0.657082
../data/twotone.mtx, 2, static, 10000, 0.661850
../data/twotone.mtx, 2, static, 10000, 0.656843
../data/twotone.mtx, 2, static, 10000, 0.662804
../data/twotone.mtx, 2, static, 10000, 0.659943
../data/twotone.mtx, 2, static, 10000, 0.655174
../data/twotone.mtx, 2, static, 10000, 0.657082
../data/twotone.mtx, 2, static, 10000, 0.658989
../data/twotone.mtx, 2, dynamic, 100, 1.038074
../data/twotone.mtx, 2, dynamic, 100, 0.789165
../data/twotone.mtx, 2, dynamic, 100, 0.748158
../data/twotone.mtx, 2, dynamic, 100, 0.699043
../data/twotone.mtx, 2, dynamic, 100, 0.701904
../data/twotone.mtx, 2, dynamic, 100, 0.702143
../data/twotone.mtx, 2, dynamic, 100, 0.700951
../data/twotone.mtx, 2, dynamic, 100, 0.694990
../data/twotone.mtx, 2, dynamic, 100, 0.697851
../data/twotone.mtx, 2, dynamic, 100, 0.702858
../data/twotone.mtx, 2, dynamic, 1000, 0.919104
../data/twotone.mtx, 2, dynamic, 1000, 0.699997
../data/twotone.mtx, 2, dynamic, 1000, 0.648022
../data/twotone.mtx, 2, dynamic, 1000, 0.622988
../data/twotone.mtx, 2, dynamic, 1000, 0.620842
../data/twotone.mtx, 2, dynamic, 1000, 0.615120
../data/twotone.mtx, 2, dynamic, 1000, 0.620842
../data/twotone.mtx, 2, dynamic, 1000, 0.621796
../data/twotone.mtx, 2, dynamic, 1000, 0.617981
../data/twotone.mtx, 2, dynamic, 1000, 0.625134
../data/twotone.mtx, 2, dynamic, 10000, 0.895023
../data/twotone.mtx, 2, dynamic, 10000, 0.688791
../data/twotone.mtx, 2, dynamic, 10000, 0.652075
../data/twotone.mtx, 2, dynamic, 10000, 0.642061
../data/twotone.mtx, 2, dynamic, 10000, 0.641108
../data/twotone.mtx, 2, dynamic, 10000, 0.616074
../data/twotone.mtx, 2, dynamic, 10000, 0.606060
../data/twotone.mtx, 2, dynamic, 10000, 0.644922
../data/twotone.mtx, 2, dynamic, 10000, 0.639200
../data/twotone.mtx, 2, dynamic, 10000, 0.622988
../data/twotone.mtx, 2, guided, 100, 0.889063
../data/twotone.mtx, 2, guided, 100, 0.694036
../data/twotone.mtx, 2, guided, 100, 0.613928
../data/twotone.mtx, 2, guided, 100, 0.602007
../data/twotone.mtx, 2, guided, 100, 0.603914
../data/twotone.mtx, 2, guided, 100, 0.607014
../data/twotone.mtx, 2, guided, 100, 0.607014
../data/twotone.mtx, 2, guided, 100, 0.610828
../data/twotone.mtx, 2, guided, 100, 0.612020
../data/twotone.mtx, 2, guided, 100, 0.605106
../data/twotone.mtx, 2, guided, 1000, 0.883102
../data/twotone.mtx, 2, guided, 1000, 0.679016
../data/twotone.mtx, 2, guided, 1000, 0.669956
../data/twotone.mtx, 2, guided, 1000, 0.633955
../data/twotone.mtx, 2, guided, 1000, 0.603199
../data/twotone.mtx, 2, guided, 1000, 0.605822
../data/twotone.mtx, 2, guided, 1000, 0.606060
../data/twotone.mtx, 2, guided, 1000, 0.600100
../data/twotone.mtx, 2, guided, 1000, 0.604153
../data/twotone.mtx, 2, guided, 1000, 0.602007
../data/twotone.mtx, 2, guided, 10000, 0.910044
../data/twotone.mtx, 2, guided, 10000, 0.683069
../data/twotone.mtx, 2, guided, 10000, 0.641823
../data/twotone.mtx, 2, guided, 10000, 0.607014
../data/twotone.mtx, 2, guided, 10000, 0.608921
../data/twotone.mtx, 2, guided, 10000, 0.610828
../data/twotone.mtx, 2, guided, 10000, 0.603914
../data/twotone.mtx, 2, guided, 10000, 0.611067
../data/twotone.mtx, 2, guided, 10000, 0.611067
../data/twotone.mtx, 2, guided, 10000, 0.608921
../data/twotone.mtx, 4, static, 100, 0.638008
../data/twotone.mtx, 4, static, 100, 0.391006
../data/twotone.mtx, 4, static, 100, 0.372171
../data/twotone.mtx, 4, static, 100, 0.377893
../data/twotone.mtx, 4, static, 100, 0.375986
../data/twotone.mtx, 4, static, 100, 0.367165
../data/twotone.mtx, 4, static, 100, 0.360966
../data/twotone.mtx, 4, static, 100, 0.360966
../data/twotone.mtx, 4, static, 100, 0.361204
../data/twotone.mtx, 4, static, 100, 0.360012
../data/twotone.mtx, 4, static, 1000, 0.576019
../data/twotone.mtx, 4, static, 1000, 0.353813
../data/twotone.mtx, 4, static, 1000, 0.347137
../data/twotone.mtx, 4, static, 1000, 0.347137
../data/twotone.mtx, 4, static, 1000, 0.332832
../data/twotone.mtx, 4, static, 1000, 0.331879
../data/twotone.mtx, 4, static, 1000, 0.331163
../data/twotone.mtx, 4, static, 1000, 0.335932
../data/twotone.mtx, 4, static, 1000, 0.331879
../data/twotone.mtx, 4, static, 1000, 0.330925
../data/twotone.mtx, 4, static, 10000, 0.571966
../data/twotone.mtx, 4, static, 10000, 0.360966
../data/twotone.mtx, 4, static, 10000, 0.344038
../data/twotone.mtx, 4, static, 10000, 0.323057
../data/twotone.mtx, 4, static, 10000, 0.325918
../data/twotone.mtx, 4, static, 10000, 0.325918
../data/twotone.mtx, 4, static, 10000, 0.329018
../data/twotone.mtx, 4, static, 10000, 0.324965
../data/twotone.mtx, 4, static, 10000, 0.324011
../data/twotone.mtx, 4, static, 10000, 0.332117
../data/twotone.mtx, 4, dynamic, 100, 0.702143
../data/twotone.mtx, 4, dynamic, 100, 0.422001
../data/twotone.mtx, 4, dynamic, 100, 0.394821
../data/twotone.mtx, 4, dynamic, 100, 0.391960
../data/twotone.mtx, 4, dynamic, 100, 0.391006
../data/twotone.mtx, 4, dynamic, 100, 0.391006
../data/twotone.mtx, 4, dynamic, 100, 0.397921
../data/twotone.mtx, 4, dynamic, 100, 0.391960
../data/twotone.mtx, 4, dynamic, 100, 0.396013
../data/twotone.mtx, 4, dynamic, 100, 0.391006
../data/twotone.mtx, 4, dynamic, 1000, 0.582933
../data/twotone.mtx, 4, dynamic, 1000, 0.349998
../data/twotone.mtx, 4, dynamic, 1000, 0.329018
../data/twotone.mtx, 4, dynamic, 1000, 0.328064
../data/twotone.mtx, 4, dynamic, 1000, 0.333071
../data/twotone.mtx, 4, dynamic, 1000, 0.328064
../data/twotone.mtx, 4, dynamic, 1000, 0.329018
../data/twotone.mtx, 4, dynamic, 1000, 0.328064
../data/twotone.mtx, 4, dynamic, 1000, 0.328064
../data/twotone.mtx, 4, dynamic, 1000, 0.333071
../data/twotone.mtx, 4, dynamic, 10000, 0.577927
../data/twotone.mtx, 4, dynamic, 10000, 0.354052
../data/twotone.mtx, 4, dynamic, 10000, 0.335932
../data/twotone.mtx, 4, dynamic, 10000, 0.338078
../data/twotone.mtx, 4, dynamic, 10000, 0.326872
../data/twotone.mtx, 4, dynamic, 10000, 0.321150
../data/twotone.mtx, 4, dynamic, 10000, 0.320196
../data/twotone.mtx, 4, dynamic, 10000, 0.327110
../data/twotone.mtx, 4, dynamic, 10000, 0.317812
../data/twotone.mtx, 4, dynamic, 10000, 0.319004
../data/twotone.mtx, 4, guided, 100, 0.568867
../data/twotone.mtx, 4, guided, 100, 0.336885
../data/twotone.mtx, 4, guided, 100, 0.329971
../data/twotone.mtx, 4, guided, 100, 0.319004
../data/twotone.mtx, 4, guided, 100, 0.314951
../data/twotone.mtx, 4, guided, 100, 0.319958
../data/twotone.mtx, 4, guided, 100, 0.313997
../data/twotone.mtx, 4, guided, 100, 0.315189
../data/twotone.mtx, 4, guided, 100, 0.319958
../data/twotone.mtx, 4, guided, 100, 0.312090
../data/twotone.mtx, 4, guided, 1000, 0.588179
../data/twotone.mtx, 4, guided, 1000, 0.351906
../data/twotone.mtx, 4, guided, 1000, 0.346899
../data/twotone.mtx, 4, guided, 1000, 0.344992
../data/twotone.mtx, 4, guided, 1000, 0.327826
../data/twotone.mtx, 4, guided, 1000, 0.322104
../data/twotone.mtx, 4, guided, 1000, 0.319958
../data/twotone.mtx, 4, guided, 1000, 0.324011
../data/twotone.mtx, 4, guided, 1000, 0.319004
../data/twotone.mtx, 4, guided, 1000, 0.319004
../data/twotone.mtx, 4, guided, 10000, 0.617981
../data/twotone.mtx, 4, guided, 10000, 0.368834
../data/twotone.mtx, 4, guided, 10000, 0.365973
../data/twotone.mtx, 4, guided, 10000, 0.349998
../data/twotone.mtx, 4, guided, 10000, 0.338793
../data/twotone.mtx, 4, guided, 10000, 0.347137
../data/twotone.mtx, 4, guided, 10000, 0.334978
../data/twotone.mtx, 4, guided, 10000, 0.350952
../data/twotone.mtx, 4, guided, 10000, 0.335932
../data/twotone.mtx, 4, guided, 10000, 0.371933
../data/twotone.mtx, 8, static, 100, 0.537157
../data/twotone.mtx, 8, static, 100, 0.211000
../data/twotone.mtx, 8, static, 100, 0.200033
../data/twotone.mtx, 8, static, 100, 0.207186
../data/twotone.mtx, 8, static, 100, 0.199080
../data/twotone.mtx, 8, static, 100, 0.199080
../data/twotone.mtx, 8, static, 100, 0.199080
../data/twotone.mtx, 8, static, 100, 0.203848
../data/twotone.mtx, 8, static, 100, 0.199080
../data/twotone.mtx, 8, static, 100, 0.199080
../data/twotone.mtx, 8, static, 1000, 0.463963
../data/twotone.mtx, 8, static, 1000, 0.182152
../data/twotone.mtx, 8, static, 1000, 0.185013
../data/twotone.mtx, 8, static, 1000, 0.176907
../data/twotone.mtx, 8, static, 1000, 0.174999
../data/twotone.mtx, 8, static, 1000, 0.177145
../data/twotone.mtx, 8, static, 1000, 0.184059
../data/twotone.mtx, 8, static, 1000, 0.177145
../data/twotone.mtx, 8, static, 1000, 0.176191
../data/twotone.mtx, 8, static, 1000, 0.176191
../data/twotone.mtx, 8, static, 10000, 0.953913
../data/twotone.mtx, 8, static, 10000, 0.228882
../data/twotone.mtx, 8, static, 10000, 0.218868
../data/twotone.mtx, 8, static, 10000, 0.225067
../data/twotone.mtx, 8, static, 10000, 0.219107
../data/twotone.mtx, 8, static, 10000, 0.218868
../data/twotone.mtx, 8, static, 10000, 0.219107
../data/twotone.mtx, 8, static, 10000, 0.217915
../data/twotone.mtx, 8, static, 10000, 0.219107
../data/twotone.mtx, 8, static, 10000, 0.217915
../data/twotone.mtx, 8, dynamic, 100, 0.524998
../data/twotone.mtx, 8, dynamic, 100, 0.227213
../data/twotone.mtx, 8, dynamic, 100, 0.216961
../data/twotone.mtx, 8, dynamic, 100, 0.216007
../data/twotone.mtx, 8, dynamic, 100, 0.216007
../data/twotone.mtx, 8, dynamic, 100, 0.216007
../data/twotone.mtx, 8, dynamic, 100, 0.216007
../data/twotone.mtx, 8, dynamic, 100, 0.221014
../data/twotone.mtx, 8, dynamic, 100, 0.216007
../data/twotone.mtx, 8, dynamic, 100, 0.215054
../data/twotone.mtx, 8, dynamic, 1000, 0.459909
../data/twotone.mtx, 8, dynamic, 1000, 0.186920
../data/twotone.mtx, 8, dynamic, 1000, 0.177860
../data/twotone.mtx, 8, dynamic, 1000, 0.181913
../data/twotone.mtx, 8, dynamic, 1000, 0.174999
../data/twotone.mtx, 8, dynamic, 1000, 0.174999
../data/twotone.mtx, 8, dynamic, 1000, 0.177860
../data/twotone.mtx, 8, dynamic, 1000, 0.179052
../data/twotone.mtx, 8, dynamic, 1000, 0.174046
../data/twotone.mtx, 8, dynamic, 1000, 0.176907
../data/twotone.mtx, 8, dynamic, 10000, 0.502110
../data/twotone.mtx, 8, dynamic, 10000, 0.242949
../data/twotone.mtx, 8, dynamic, 10000, 0.221968
../data/twotone.mtx, 8, dynamic, 10000, 0.218868
../data/twotone.mtx, 8, dynamic, 10000, 0.218153
../data/twotone.mtx, 8, dynamic, 10000, 0.216961
../data/twotone.mtx, 8, dynamic, 10000, 0.217915
../data/twotone.mtx, 8, dynamic, 10000, 0.219107
../data/twotone.mtx, 8, dynamic, 10000, 0.226974
../data/twotone.mtx, 8, dynamic, 10000, 0.217915
../data/twotone.mtx, 8, guided, 100, 0.471115
../data/twotone.mtx, 8, guided, 100, 0.178099
../data/twotone.mtx, 8, guided, 100, 0.180960
../data/twotone.mtx, 8, guided, 100, 0.168085
../data/twotone.mtx, 8, guided, 100, 0.168085
../data/twotone.mtx, 8, guided, 100, 0.168085
../data/twotone.mtx, 8, guided, 100, 0.174046
../data/twotone.mtx, 8, guided, 100, 0.168085
../data/twotone.mtx, 8, guided, 100, 0.166893
../data/twotone.mtx, 8, guided, 100, 0.167131
../data/twotone.mtx, 8, guided, 1000, 0.465155
../data/twotone.mtx, 8, guided, 1000, 0.180006
../data/twotone.mtx, 8, guided, 1000, 0.174999
../data/twotone.mtx, 8, guided, 1000, 0.174046
../data/twotone.mtx, 8, guided, 1000, 0.171900
../data/twotone.mtx, 8, guided, 1000, 0.171900
../data/twotone.mtx, 8, guided, 1000, 0.172853
../data/twotone.mtx, 8, guided, 1000, 0.170946
../data/twotone.mtx, 8, guided, 1000, 0.174999
../data/twotone.mtx, 8, guided, 1000, 0.171900
../data/twotone.mtx, 8, guided, 10000, 0.647068
../data/twotone.mtx, 8, guided, 10000, 0.227928
../data/twotone.mtx, 8, guided, 10000, 0.221014
../data/twotone.mtx, 8, guided, 10000, 0.226974
../data/twotone.mtx, 8, guided, 10000, 0.219107
../data/twotone.mtx, 8, guided, 10000, 0.219107
../data/twotone.mtx, 8, guided, 10000, 0.217915
../data/twotone.mtx, 8, guided, 10000, 0.220060
../data/twotone.mtx, 8, guided, 10000, 0.218868
../data/twotone.mtx, 8, guided, 10000, 0.220060
../data/twotone.mtx, 16, static, 100, 0.603914
../data/twotone.mtx, 16, static, 100, 0.113964
../data/twotone.mtx, 16, static, 100, 0.118017
../data/twotone.mtx, 16, static, 100, 0.110149
../data/twotone.mtx, 16, static, 100, 0.110149
../data/twotone.mtx, 16, static, 100, 0.110149
../data/twotone.mtx, 16, static, 100, 0.108957
../data/twotone.mtx, 16, static, 100, 0.118017
../data/twotone.mtx, 16, static, 100, 0.109911
../data/twotone.mtx, 16, static, 100, 0.110149
../data/twotone.mtx, 16, static, 1000, 0.537872
../data/twotone.mtx, 16, static, 1000, 0.101089
../data/twotone.mtx, 16, static, 1000, 0.097990
../data/twotone.mtx, 16, static, 1000, 0.097990
../data/twotone.mtx, 16, static, 1000, 0.107050
../data/twotone.mtx, 16, static, 1000, 0.097036
../data/twotone.mtx, 16, static, 1000, 0.097036
../data/twotone.mtx, 16, static, 1000, 0.106812
../data/twotone.mtx, 16, static, 1000, 0.093937
../data/twotone.mtx, 16, static, 1000, 0.095129
../data/twotone.mtx, 16, static, 10000, 0.541925
../data/twotone.mtx, 16, static, 10000, 0.116110
../data/twotone.mtx, 16, static, 10000, 0.141144
../data/twotone.mtx, 16, static, 10000, 0.116110
../data/twotone.mtx, 16, static, 10000, 0.116110
../data/twotone.mtx, 16, static, 10000, 0.117064
../data/twotone.mtx, 16, static, 10000, 0.115871
../data/twotone.mtx, 16, static, 10000, 0.122070
../data/twotone.mtx, 16, static, 10000, 0.117064
../data/twotone.mtx, 16, static, 10000, 0.113964
../data/twotone.mtx, 16, dynamic, 100, 0.618935
../data/twotone.mtx, 16, dynamic, 100, 0.137806
../data/twotone.mtx, 16, dynamic, 100, 0.159025
../data/twotone.mtx, 16, dynamic, 100, 0.137091
../data/twotone.mtx, 16, dynamic, 100, 0.136852
../data/twotone.mtx, 16, dynamic, 100, 0.134945
../data/twotone.mtx, 16, dynamic, 100, 0.138044
../data/twotone.mtx, 16, dynamic, 100, 0.134945
../data/twotone.mtx, 16, dynamic, 100, 0.138044
../data/twotone.mtx, 16, dynamic, 100, 0.144958
../data/twotone.mtx, 16, dynamic, 1000, 0.571012
../data/twotone.mtx, 16, dynamic, 1000, 0.102043
../data/twotone.mtx, 16, dynamic, 1000, 0.149012
../data/twotone.mtx, 16, dynamic, 1000, 0.098944
../data/twotone.mtx, 16, dynamic, 1000, 0.097990
../data/twotone.mtx, 16, dynamic, 1000, 0.097990
../data/twotone.mtx, 16, dynamic, 1000, 0.097036
../data/twotone.mtx, 16, dynamic, 1000, 0.096083
../data/twotone.mtx, 16, dynamic, 1000, 0.096083
../data/twotone.mtx, 16, dynamic, 1000, 0.096083
../data/twotone.mtx, 16, dynamic, 10000, 0.638008
../data/twotone.mtx, 16, dynamic, 10000, 0.136852
../data/twotone.mtx, 16, dynamic, 10000, 0.166893
../data/twotone.mtx, 16, dynamic, 10000, 0.128031
../data/twotone.mtx, 16, dynamic, 10000, 0.135899
../data/twotone.mtx, 16, dynamic, 10000, 0.128031
../data/twotone.mtx, 16, dynamic, 10000, 0.124931
../data/twotone.mtx, 16, dynamic, 10000, 0.124216
../data/twotone.mtx, 16, dynamic, 10000, 0.118971
../data/twotone.mtx, 16, dynamic, 10000, 0.119925
../data/twotone.mtx, 16, guided, 100, 0.564814
../data/twotone.mtx, 16, guided, 100, 0.104904
../data/twotone.mtx, 16, guided, 100, 0.113010
../data/twotone.mtx, 16, guided, 100, 0.097990
../data/twotone.mtx, 16, guided, 100, 0.097990
../data/twotone.mtx, 16, guided, 100, 0.097036
../data/twotone.mtx, 16, guided, 100, 0.096083
../data/twotone.mtx, 16, guided, 100, 0.097036
../data/twotone.mtx, 16, guided, 100, 0.107050
../data/twotone.mtx, 16, guided, 100, 0.095844
../data/twotone.mtx, 16, guided, 1000, 0.552177
../data/twotone.mtx, 16, guided, 1000, 0.102997
../data/twotone.mtx, 16, guided, 1000, 0.098944
../data/twotone.mtx, 16, guided, 1000, 0.125885
../data/twotone.mtx, 16, guided, 1000, 0.097990
../data/twotone.mtx, 16, guided, 1000, 0.097036
../data/twotone.mtx, 16, guided, 1000, 0.097036
../data/twotone.mtx, 16, guided, 1000, 0.096083
../data/twotone.mtx, 16, guided, 1000, 0.096083
../data/twotone.mtx, 16, guided, 1000, 0.101089
../data/twotone.mtx, 16, guided, 10000, 0.601053
../data/twotone.mtx, 16, guided, 10000, 0.141859
../data/twotone.mtx, 16, guided, 10000, 0.159025
../data/twotone.mtx, 16, guided, 10000, 0.134945
../data/twotone.mtx, 16, guided, 10000, 0.132084
../data/twotone.mtx, 16, guided, 10000, 0.118971
../data/twotone.mtx, 16, guided, 10000, 0.118017
../data/twotone.mtx, 16, guided, 10000, 0.134945
../data/twotone.mtx, 16, guided, 10000, 0.118971
../data/twotone.mtx, 16, guided, 10000, 0.118971
../data/twotone.mtx, 32, static, 100, 1.188040
../data/twotone.mtx, 32, static, 100, 0.142813
../data/twotone.mtx, 32, static, 100, 0.083923
../data/twotone.mtx, 32, static, 100, 0.072002
../data/twotone.mtx, 32, static, 100, 0.074148
../data/twotone.mtx, 32, static, 100, 0.085115
../data/twotone.mtx, 32, static, 100, 0.073910
../data/twotone.mtx, 32, static, 100, 0.070095
../data/twotone.mtx, 32, static, 100, 0.073910
../data/twotone.mtx, 32, static, 100, 0.068903
../data/twotone.mtx, 32, static, 1000, 1.060009
../data/twotone.mtx, 32, static, 1000, 0.111103
../data/twotone.mtx, 32, static, 1000, 0.067949
../data/twotone.mtx, 32, static, 1000, 0.065088
../data/twotone.mtx, 32, static, 1000, 0.064850
../data/twotone.mtx, 32, static, 1000, 0.066042
../data/twotone.mtx, 32, static, 1000, 0.071049
../data/twotone.mtx, 32, static, 1000, 0.066042
../data/twotone.mtx, 32, static, 1000, 0.065088
../data/twotone.mtx, 32, static, 1000, 0.066996
../data/twotone.mtx, 32, static, 10000, 1.038074
../data/twotone.mtx, 32, static, 10000, 0.138998
../data/twotone.mtx, 32, static, 10000, 0.144958
../data/twotone.mtx, 32, static, 10000, 0.131845
../data/twotone.mtx, 32, static, 10000, 0.133991
../data/twotone.mtx, 32, static, 10000, 0.129938
../data/twotone.mtx, 32, static, 10000, 0.132084
../data/twotone.mtx, 32, static, 10000, 0.141144
../data/twotone.mtx, 32, static, 10000, 0.134945
../data/twotone.mtx, 32, static, 10000, 0.133991
../data/twotone.mtx, 32, dynamic, 100, 1.085043
../data/twotone.mtx, 32, dynamic, 100, 0.305891
../data/twotone.mtx, 32, dynamic, 100, 0.328064
../data/twotone.mtx, 32, dynamic, 100, 0.343084
../data/twotone.mtx, 32, dynamic, 100, 0.310898
../data/twotone.mtx, 32, dynamic, 100, 0.280142
../data/twotone.mtx, 32, dynamic, 100, 0.265121
../data/twotone.mtx, 32, dynamic, 100, 0.247955
../data/twotone.mtx, 32, dynamic, 100, 0.233173
../data/twotone.mtx, 32, dynamic, 100, 0.222921
../data/twotone.mtx, 32, dynamic, 1000, 0.981092
../data/twotone.mtx, 32, dynamic, 1000, 0.125170
../data/twotone.mtx, 32, dynamic, 1000, 0.132799
../data/twotone.mtx, 32, dynamic, 1000, 0.147820
../data/twotone.mtx, 32, dynamic, 1000, 0.116110
../data/twotone.mtx, 32, dynamic, 1000, 0.111103
../data/twotone.mtx, 32, dynamic, 1000, 0.115871
../data/twotone.mtx, 32, dynamic, 1000, 0.103951
../data/twotone.mtx, 32, dynamic, 1000, 0.130892
../data/twotone.mtx, 32, dynamic, 1000, 0.085831
../data/twotone.mtx, 32, dynamic, 10000, 1.283169
../data/twotone.mtx, 32, dynamic, 10000, 0.674963
../data/twotone.mtx, 32, dynamic, 10000, 0.313044
../data/twotone.mtx, 32, dynamic, 10000, 0.214100
../data/twotone.mtx, 32, dynamic, 10000, 0.283003
../data/twotone.mtx, 32, dynamic, 10000, 0.238895
../data/twotone.mtx, 32, dynamic, 10000, 0.249147
../data/twotone.mtx, 32, dynamic, 10000, 0.159979
../data/twotone.mtx, 32, dynamic, 10000, 0.137091
../data/twotone.mtx, 32, dynamic, 10000, 0.158072
../data/twotone.mtx, 32, guided, 100, 1.066923
../data/twotone.mtx, 32, guided, 100, 0.146866
../data/twotone.mtx, 32, guided, 100, 0.115871
../data/twotone.mtx, 32, guided, 100, 0.144005
../data/twotone.mtx, 32, guided, 100, 0.108004
../data/twotone.mtx, 32, guided, 100, 0.117064
../data/twotone.mtx, 32, guided, 100, 0.098944
../data/twotone.mtx, 32, guided, 100, 0.107050
../data/twotone.mtx, 32, guided, 100, 0.108957
../data/twotone.mtx, 32, guided, 100, 0.092983
../data/twotone.mtx, 32, guided, 1000, 1.088142
../data/twotone.mtx, 32, guided, 1000, 0.164986
../data/twotone.mtx, 32, guided, 1000, 0.118017
../data/twotone.mtx, 32, guided, 1000, 0.131130
../data/twotone.mtx, 32, guided, 1000, 0.128031
../data/twotone.mtx, 32, guided, 1000, 0.107050
../data/twotone.mtx, 32, guided, 1000, 0.095129
../data/twotone.mtx, 32, guided, 1000, 0.078917
../data/twotone.mtx, 32, guided, 1000, 0.082970
../data/twotone.mtx, 32, guided, 1000, 0.108004
../data/twotone.mtx, 32, guided, 10000, 1.354933
../data/twotone.mtx, 32, guided, 10000, 0.658035
../data/twotone.mtx, 32, guided, 10000, 0.319958
../data/twotone.mtx, 32, guided, 10000, 0.200987
../data/twotone.mtx, 32, guided, 10000, 0.193119
../data/twotone.mtx, 32, guided, 10000, 0.181198
../data/twotone.mtx, 32, guided, 10000, 0.272989
../data/twotone.mtx, 32, guided, 10000, 0.141859
../data/twotone.mtx, 32, guided, 10000, 0.229836
../data/twotone.mtx, 32, guided, 10000, 0.161886
../data/twotone.mtx, 64, static, 100, 25.831938
../data/twotone.mtx, 64, static, 100, 0.148058
../data/twotone.mtx, 64, static, 100, 0.107050
../data/twotone.mtx, 64, static, 100, 0.104904
../data/twotone.mtx, 64, static, 100, 0.094175
../data/twotone.mtx, 64, static, 100, 0.096083
../data/twotone.mtx, 64, static, 100, 0.102997
../data/twotone.mtx, 64, static, 100, 0.093222
../data/twotone.mtx, 64, static, 100, 0.089884
../data/twotone.mtx, 64, static, 100, 0.091076
../data/twotone.mtx, 64, static, 1000, 14.622927
../data/twotone.mtx, 64, static, 1000, 0.094175
../data/twotone.mtx, 64, static, 1000, 0.080824
../data/twotone.mtx, 64, static, 1000, 0.075817
../data/twotone.mtx, 64, static, 1000, 0.079870
../data/twotone.mtx, 64, static, 1000, 0.075102
../data/twotone.mtx, 64, static, 1000, 0.070095
../data/twotone.mtx, 64, static, 1000, 0.078917
../data/twotone.mtx, 64, static, 1000, 0.077009
../data/twotone.mtx, 64, static, 1000, 0.079870
../data/twotone.mtx, 64, static, 10000, 2.159834
../data/twotone.mtx, 64, static, 10000, 0.179052
../data/twotone.mtx, 64, static, 10000, 0.138044
../data/twotone.mtx, 64, static, 10000, 0.142813
../data/twotone.mtx, 64, static, 10000, 0.149965
../data/twotone.mtx, 64, static, 10000, 0.154018
../data/twotone.mtx, 64, static, 10000, 0.169992
../data/twotone.mtx, 64, static, 10000, 0.155926
../data/twotone.mtx, 64, static, 10000, 0.148058
../data/twotone.mtx, 64, static, 10000, 0.156164
../data/twotone.mtx, 64, dynamic, 100, 1.761198
../data/twotone.mtx, 64, dynamic, 100, 0.429869
../data/twotone.mtx, 64, dynamic, 100, 0.384092
../data/twotone.mtx, 64, dynamic, 100, 0.364065
../data/twotone.mtx, 64, dynamic, 100, 0.344038
../data/twotone.mtx, 64, dynamic, 100, 0.334978
../data/twotone.mtx, 64, dynamic, 100, 0.311136
../data/twotone.mtx, 64, dynamic, 100, 0.283957
../data/twotone.mtx, 64, dynamic, 100, 0.279188
../data/twotone.mtx, 64, dynamic, 100, 0.266075
../data/twotone.mtx, 64, dynamic, 1000, 1.712084
../data/twotone.mtx, 64, dynamic, 1000, 0.750065
../data/twotone.mtx, 64, dynamic, 1000, 2.735138
../data/twotone.mtx, 64, dynamic, 1000, 1.147985
../data/twotone.mtx, 64, dynamic, 1000, 0.308037
../data/twotone.mtx, 64, dynamic, 1000, 0.167131
../data/twotone.mtx, 64, dynamic, 1000, 0.236034
../data/twotone.mtx, 64, dynamic, 1000, 0.123024
../data/twotone.mtx, 64, dynamic, 1000, 0.145912
../data/twotone.mtx, 64, dynamic, 1000, 0.097036
../data/twotone.mtx, 64, dynamic, 10000, 2.450943
../data/twotone.mtx, 64, dynamic, 10000, 0.413895
../data/twotone.mtx, 64, dynamic, 10000, 0.847101
../data/twotone.mtx, 64, dynamic, 10000, 0.287056
../data/twotone.mtx, 64, dynamic, 10000, 0.359058
../data/twotone.mtx, 64, dynamic, 10000, 0.268936
../data/twotone.mtx, 64, dynamic, 10000, 0.165939
